2120.1,4.5971,6.6422,8.241,8.6892
2140.1,4.5902,6.6402,8.24,8.6887
2160.1,4.5834,6.6381,8.2389,8.6881
2180.1,4.5764,6.636,8.2379,8.6876
2200.1,4.5694,6.6339,8.2369,8.6871
2220.1,4.5623,6.6318,8.2359,8.6866
2240.1,4.5552,6.6297,8.2349,8.6861
2260.1,4.5479,6.6276,8.2339,8.6856
2280.1,4.5406,6.6255,8.2329,8.6851
2300.1,4.5333,6.6233,8.2319,8.6846
2320.1,4.5258,6.6212,8.2309,8.6841
2340.1,4.5183,6.6191,8.2298,8.6836
2360.1,4.5107,6.6169,8.2288,8.683
2380.1,4.5031,6.6148,8.2278,8.6825
2400.1,4.4953,6.6126,8.2268,8.682
2420.1,4.4875,6.6105,8.2257,8.6815
2440.1,4.4796,6.6083,8.2247,8.681
2460.1,4.4716,6.6061,8.2237,8.6805
2480.1,4.4635,6.6039,8.2226,8.6799
2500.1,4.4553,6.6017,8.2216,8.6794
2520.1,4.447,6.5995,8.2206,8.6789
2540.1,4.4387,6.5973,8.2195,8.6784
2560.1,4.4302,6.5951,8.2185,8.6779
2580.1,4.4217,6.5929,8.2175,8.6774
2600.1,4.413,6.5907,8.2164,8.6768
2620.1,4.4043,6.5884,8.2154,8.6763
2640.1,4.3954,6.5862,8.2143,8.6758
2660.1,4.3864,6.5839,8.2133,8.6753
2680.1,4.3773,6.5817,8.2122,8.6747
2700.1,4.3681,6.5794,8.2112,8.6742
2720.1,4.3588,6.5772,8.2101,8.6737
2740.1,4.3494,6.5749,8.2091,8.6732
2760.1,4.3399,6.5726,8.208,8.6726
2780.1,4.3302,6.5703,8.2069,8.6721
2800.1,4.3204,6.568,8.2059,8.6716
2820.1,4.3104,6.5657,8.2048,8.6711
2840.1,4.3004,6.5634,8.2037,8.6705
2860.1,4.2902,6.5611,8.2027,8.67
2880.1,4.2798,6.5587,8.2016,8.6695
2900.1,4.2693,6.5564,8.2005,8.6689
2920.1,4.2587,6.554,8.1995,8.6684
2940.1,4.2478,6.5517,8.1984,8.6679
2960.1,4.2369,6.5493,8.1973,8.6673
2980.1,4.2257,6.547,8.1962,8.6668
3000.1,4.2144,6.5446,8.1951,8.6663
3020.1,4.2029,6.5422,8.1941,8.6657
3040.1,4.1913,6.5398,8.193,8.6652
3060.1,4.1794,6.5374,8.1919,8.6647
3080.1,4.1674,6.535,8.1908,8.6641
3100.1,4.1551,6.5326,8.1897,8.6636
3120.1,4.1426,6.5302,8.1886,8.663
3140.1,4.13,6.5277,8.1875,8.6625
3160.1,4.1171,6.5253,8.1864,8.662
3180.1,4.1039,6.5228,8.1853,8.6614
3200.1,4.0906,6.5204,8.1842,8.6609
3220.1,4.0769,6.5179,8.1831,8.6603
3240.1,4.0631,6.5154,8.182,8.6598
3260.1,4.0489,6.5129,8.1809,8.6593
3280.1,4.0345,6.5105,8.1798,8.6587
3300.1,4.0197,6.508,8.1787,8.6582
3320.1,4.0047,6.5054,8.1776,8.6576
3340.1,3.9894,6.5029,8.1764,8.6571
3360.1,3.9737,6.5004,8.1753,8.6565
3380.1,3.9577,6.4979,8.1742,8.656
3400.1,3.9413,6.4953,8.1731,8.6554
3420.1,3.9246,6.4928,8.172,8.6549
3440.1,3.9074,6.4902,8.1708,8.6543
3460.1,3.8898,6.4876,8.1697,8.6538
3480.1,3.8718,6.4851,8.1686,8.6532
3500.1,3.8534,6.4825,8.1674,8.6527
3520.1,3.8345,6.4799,8.1663,8.6521
3540.1,3.815,6.4773,8.1652,8.6516
3560.1,3.7951,6.4746,8.164,8.651
3580.1,3.7745,6.472,8.1629,8.6505
3600.1,3.7534,6.4694,8.1618,8.6499
3620.1,3.7316,6.4667,8.1606,8.6494
3640.1,3.7092,6.4641,8.1595,8.6488
3660.1,3.6861,6.4614,8.1583,8.6483
3680.1,3.6622,6.4588,8.1572,8.6477
3700.1,3.6376,6.4561,8.156,8.6471
3720.1,3.612,6.4534,8.1549,8.6466
3740.1,3.5856,6.4507,8.1537,8.646
3760.1,3.5582,6.448,8.1525,8.6455
3780.1,3.5297,6.4452,8.1514,8.6449
3800.1,3.5002,6.4425,8.1502,8.6443
3820.1,3.4694,6.4398,8.149,8.6438
3840.1,3.4373,6.437,8.1479,8.6432
3860.1,3.4038,6.4342,8.1467,8.6427
3880.1,3.3689,6.4315,8.1455,8.6421
3900.1,3.3322,6.4287,8.1444,8.6415
3920.1,3.2938,6.4259,8.1432,8.641
3940.1,3.2535,6.4231,8.142,8.6404
3960.1,3.211,6.4203,8.1408,8.6398
3980.1,3.1662,6.4174,8.1396,8.6393
4000.1,3.1189,6.4146,8.1385,8.6387
4020.1,3.0689,6.4118,8.1373,8.6381
4040.1,3.0158,6.4089,8.1361,8.6376
4060.1,2.9594,6.406,8.1349,8.637
4080.1,2.8995,6.4031,8.1337,8.6364
4100.1,2.8355,6.4003,8.1325,8.6359
4120.1,2.7672,6.3974,8.1313,8.6353
4140.1,2.6943,6.3944,8.1301,8.6347
4160.1,2.6163,6.3915,8.1289,8.6341
4180.1,2.5328,6.3886,8.1277,8.6336
4200.1,2.4434,6.3856,8.1265,8.633
4220.1,2.348,6.3827,8.1253,8.6324
4240.1,2.2461,6.3797,8.1241,8.6318
4260.1,2.1378,6.3767,8.1228,8.6313
4280.1,2.0229,6.3737,8.1216,8.6307
4300.1,1.9019,6.3707,8.1204,8.6301
4320.1,1.775,6.3677,8.1192,8.6295
4340.1,1.6431,6.3647,8.118,8.6289
4360.1,1.5072,6.3616,8.1167,8.6284
4380.1,1.3687,6.3586,8.1155,8.6278
4400.1,1.2292,6.3555,8.1143,8.6272
4420.1,1.0906,6.3524,8.113,8.6266
4440.1,0.95487,6.3493,8.1118,8.626
4460.1,0.82416,6.3462,8.1106,8.6255
4480.1,0.70051,6.3431,8.1093,8.6249
4500.1,0.58577,6.34,8.1081,8.6243
4520.1,0.48146,6.3368,8.1068,8.6237
4540.1,0.38868,6.3337,8.1056,8.6231
4560.1,0.30804,6.3305,8.1044,8.6225
4580.1,0.2396,6.3273,8.1031,8.622
4600.1,0.18294,6.3241,8.1018,8.6214
4620.1,0.1372,6.3209,8.1006,8.6208
4640.1,0.10117,6.3177,8.0993,8.6202
4660.1,0.073474,6.3144,8.0981,8.6196
4680.1,0.052645,6.3112,8.0968,8.619
4700.1,0.037295,6.3079,8.0955,8.6184
4720.1,0.026177,6.3046,8.0943,8.6178
4740.1,0.018239,6.3013,8.093,8.6172
4760.1,0.012636,6.298,8.0917,8.6166
4780.1,0.0087181,6.2947,8.0905,8.616
4800.1,0.0059962,6.2914,8.0892,8.6154
4820.1,0.004115,6.288,8.0879,8.6149
4840.1,0.0028195,6.2846,8.0866,8.6143
4860.1,0.0019297,6.2813,8.0853,8.6137
4880.1,0.0013197,6.2779,8.084,8.6131
4900.1,0.00090204,6.2744,8.0828,8.6125
4920.1,0.00061633,6.271,8.0815,8.6119
4940.1,0.00042101,6.2676,8.0802,8.6113
4960.1,0.00028754,6.2641,8.0789,8.6107
4980.1,0.00019636,6.2606,8.0776,8.6101
5000.1,0.00013408,6.2572,8.0763,8.6095
