2120.1,4.8001,6.7092,8.2732,8.7047
2140.1,4.7965,6.7079,8.2725,8.7044
2160.1,4.7929,6.7066,8.2719,8.704
2180.1,4.7893,6.7053,8.2712,8.7037
2200.1,4.7857,6.704,8.2706,8.7033
2220.1,4.782,6.7027,8.2699,8.703
2240.1,4.7784,6.7014,8.2692,8.7027
2260.1,4.7747,6.7001,8.2686,8.7023
2280.1,4.771,6.6987,8.2679,8.702
2300.1,4.7672,6.6974,8.2673,8.7016
2320.1,4.7635,6.6961,8.2666,8.7013
2340.1,4.7597,6.6948,8.2659,8.7009
2360.1,4.7559,6.6935,8.2653,8.7006
2380.1,4.752,6.6921,8.2646,8.7002
2400.1,4.7482,6.6908,8.2639,8.6999
2420.1,4.7443,6.6894,8.2633,8.6995
2440.1,4.7404,6.6881,8.2626,8.6991
2460.1,4.7365,6.6867,8.2619,8.6988
2480.1,4.7325,6.6854,8.2612,8.6984
2500.1,4.7285,6.684,8.2606,8.6981
2520.1,4.7245,6.6827,8.2599,8.6977
2540.1,4.7205,6.6813,8.2592,8.6974
2560.1,4.7165,6.6799,8.2585,8.697
2580.1,4.7124,6.6786,8.2578,8.6966
2600.1,4.7083,6.6772,8.2572,8.6963
2620.1,4.7041,6.6758,8.2565,8.6959
2640.1,4.7,6.6744,8.2558,8.6956
2660.1,4.6958,6.673,8.2551,8.6952
2680.1,4.6916,6.6716,8.2544,8.6948
2700.1,4.6873,6.6702,8.2537,8.6945
2720.1,4.683,6.6688,8.253,8.6941
2740.1,4.6787,6.6674,8.2523,8.6938
2760.1,4.6744,6.666,8.2516,8.6934
2780.1,4.67,6.6646,8.2509,8.693
2800.1,4.6657,6.6632,8.2502,8.6927
2820.1,4.6612,6.6617,8.2495,8.6923
2840.1,4.6568,6.6603,8.2488,8.6919
2860.1,4.6523,6.6589,8.2481,8.6916
2880.1,4.6478,6.6574,8.2474,8.6912
2900.1,4.6432,6.656,8.2467,8.6908
2920.1,4.6387,6.6545,8.246,8.6904
2940.1,4.634,6.6531,8.2453,8.6901
2960.1,4.6294,6.6516,8.2446,8.6897
2980.1,4.6247,6.6502,8.2439,8.6893
3000.1,4.62,6.6487,8.2432,8.689
3020.1,4.6153,6.6472,8.2424,8.6886
3040.1,4.6105,6.6458,8.2417,8.6882
3060.1,4.6057,6.6443,8.241,8.6878
3080.1,4.6008,6.6428,8.2403,8.6875
3100.1,4.5959,6.6413,8.2396,8.6871
3120.1,4.591,6.6398,8.2388,8.6867
3140.1,4.5861,6.6383,8.2381,8.6863
3160.1,4.5811,6.6368,8.2374,8.6859
3180.1,4.576,6.6353,8.2367,8.6856
3200.1,4.5709,6.6338,8.2359,8.6852
3220.1,4.5658,6.6323,8.2352,8.6848
3240.1,4.5607,6.6308,8.2345,8.6844
3260.1,4.5555,6.6293,8.2337,8.684
3280.1,4.5502,6.6277,8.233,8.6837
3300.1,4.545,6.6262,8.2323,8.6833
3320.1,4.5396,6.6247,8.2315,8.6829
3340.1,4.5343,6.6231,8.2308,8.6825
3360.1,4.5289,6.6216,8.23,8.6821
3380.1,4.5234,6.62,8.2293,8.6817
3400.1,4.5179,6.6185,8.2286,8.6814
3420.1,4.5124,6.6169,8.2278,8.681
3440.1,4.5068,6.6153,8.2271,8.6806
3460.1,4.5012,6.6138,8.2263,8.6802
3480.1,4.4955,6.6122,8.2256,8.6798
3500.1,4.4898,6.6106,8.2248,8.6794
3520.1,4.484,6.609,8.2241,8.679
3540.1,4.4781,6.6074,8.2233,8.6786
3560.1,4.4723,6.6058,8.2225,8.6782
3580.1,4.4663,6.6042,8.2218,8.6779
3600.1,4.4603,6.6026,8.221,8.6775
3620.1,4.4543,6.601,8.2203,8.6771
3640.1,4.4482,6.5994,8.2195,8.6767
3660.1,4.4421,6.5978,8.2187,8.6763
3680.1,4.4358,6.5962,8.218,8.6759
3700.1,4.4296,6.5945,8.2172,8.6755
3720.1,4.4233,6.5929,8.2164,8.6751
3740.1,4.4169,6.5913,8.2156,8.6747
3760.1,4.4104,6.5896,8.2149,8.6743
3780.1,4.4039,6.588,8.2141,8.6739
3800.1,4.3974,6.5863,8.2133,8.6735
3820.1,4.3907,6.5847,8.2125,8.6731
3840.1,4.384,6.583,8.2118,8.6727
3860.1,4.3773,6.5813,8.211,8.6723
3880.1,4.3704,6.5796,8.2102,8.6719
3900.1,4.3635,6.578,8.2094,8.6715
3920.1,4.3566,6.5763,8.2086,8.6711
3940.1,4.3495,6.5746,8.2078,8.6707
3960.1,4.3424,6.5729,8.207,8.6703
3980.1,4.3352,6.5712,8.2062,8.6699
4000.1,4.3279,6.5695,8.2055,8.6695
4020.1,4.3206,6.5677,8.2047,8.6691
4040.1,4.3132,6.566,8.2039,8.6686
4060.1,4.3057,6.5643,8.2031,8.6682
4080.1,4.2981,6.5626,8.2023,8.6678
4100.1,4.2904,6.5608,8.2015,8.6674
4120.1,4.2826,6.5591,8.2007,8.667
4140.1,4.2748,6.5573,8.1999,8.6666
4160.1,4.2668,6.5556,8.199,8.6662
4180.1,4.2588,6.5538,8.1982,8.6658
4200.1,4.2507,6.5521,8.1974,8.6654
4220.1,4.2424,6.5503,8.1966,8.665
4240.1,4.2341,6.5485,8.1958,8.6645
4260.1,4.2257,6.5467,8.195,8.6641
4280.1,4.2172,6.545,8.1942,8.6637
4300.1,4.2085,6.5432,8.1933,8.6633
4320.1,4.1998,6.5414,8.1925,8.6629
4340.1,4.1909,6.5396,8.1917,8.6625
4360.1,4.1819,6.5377,8.1909,8.662
4380.1,4.1728,6.5359,8.1901,8.6616
4400.1,4.1636,6.5341,8.1892,8.6612
4420.1,4.1543,6.5323,8.1884,8.6608
4440.1,4.1448,6.5304,8.1876,8.6604
4460.1,4.1352,6.5286,8.1867,8.6599
4480.1,4.1255,6.5268,8.1859,8.6595
4500.1,4.1156,6.5249,8.1851,8.6591
4520.1,4.1056,6.523,8.1842,8.6587
4540.1,4.0954,6.5212,8.1834,8.6582
4560.1,4.0851,6.5193,8.1825,8.6578
4580.1,4.0746,6.5174,8.1817,8.6574
4600.1,4.064,6.5155,8.1808,8.657
4620.1,4.0532,6.5137,8.18,8.6565
4640.1,4.0422,6.5118,8.1792,8.6561
4660.1,4.031,6.5099,8.1783,8.6557
4680.1,4.0197,6.5079,8.1774,8.6553
4700.1,4.0082,6.506,8.1766,8.6548
4720.1,3.9965,6.5041,8.1757,8.6544
4740.1,3.9846,6.5022,8.1749,8.654
4760.1,3.9725,6.5002,8.174,8.6535
4780.1,3.9601,6.4983,8.1732,8.6531
4800.1,3.9476,6.4964,8.1723,8.6527
4820.1,3.9348,6.4944,8.1714,8.6522
4840.1,3.9217,6.4924,8.1706,8.6518
4860.1,3.9085,6.4905,8.1697,8.6514
4880.1,3.8949,6.4885,8.1688,8.6509
4900.1,3.8811,6.4865,8.168,8.6505
4920.1,3.867,6.4845,8.1671,8.6501
4940.1,3.8527,6.4825,8.1662,8.6496
4960.1,3.838,6.4805,8.1653,8.6492
4980.1,3.823,6.4785,8.1644,8.6487
5000.1,3.8077,6.4765,8.1636,8.6483
